Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 2 56 no-more-than 4 NA 2 green blue 1 0 5 0 4 0 2 1 -2 TRUE Inferior 83.2898172324 1494
2 41 F Y 2 57 exactly 6 NA 5 green red 2 1 3 0 2 0 3 0 -1 FALSE Inferior 0 4152
2 41 F Y 2 58 more-than 6 NA 3 blue red 1 1 4 0 2 0 3 0 -3 FALSE Inferior 98.1723237598 1181
2 41 F Y 2 59 exactly 4 NA 3 blue green 4 1 2 0 6 0 1 0 -1 FALSE Inferior 2.3498694517 1569
2 41 F Y 2 60 exactly 5 NA 7 green red 2 1 2 1 1 0 3 1 2 ? Superior 42.819843342 8308
2 41 F Y 2 61 less-than 4 NA 6 red blue 1 1 2 1 3 1 1 0 2 FALSE Superior 1.56657963446 18169
2 41 F Y 2 62 more-than 4 NA 5 green black 3 0 1 1 1 1 3 1 1 TRUE Superior 57.9634464752 3229
2 41 F Y 2 63 more-than 5 NA 5 red blue 2 1 2 1 2 0 1 1 0 FALSE Equal 31.0704960836 8265
2 41 F Y 2 64 exactly 5 A 6 green blue 2 0 2 0 1 1 5 1 1 ? Superior 100 3075
2 41 F Y 2 65 more-than 4 NA 1 green black 2 0 1 0 4 0 6 1 -3 FALSE Inferior 16.4490861619 1609
2 41 F Y 2 66 exactly 5 NA 2 green red 3 0 1 1 1 0 5 0 -3 FALSE Inferior 46.2140992167 8173
2 41 F Y 2 67 exactly 6 NA 8 blue red 3 1 5 1 5 0 4 0 2 ? Superior 0.261096605744 15396
2 41 F Y 2 68 exactly 4 NA 7 red black 3 1 3 1 1 1 2 0 3 ? Superior 16.7101827676 2364
2 41 F Y 2 69 exactly 5 NA 8 green black 2 1 3 1 2 0 3 1 3 ? Superior 100 1688
2 41 F Y 2 70 exactly 5 A 7 red green 6 0 2 1 5 1 5 0 2 ? Superior 18.2767624021 1946
